short_ma,short_ma_length,long_ma,long_ma_length,rsi_length,rsi_threshold,total_final_balance
sma,30,sma,120,3,40,1610792.0175378912
sma,25,ema,90,3,30,1610356.2350761886
ema,20,sma,55,3,10,1609906.0232171635
ema,35,ema,60,3,40,1609826.1484520785
sma,70,ema,100,14,30,1609421.9315140632
sma,10,sma,15,3,25,1608019.6171056775
sma,45,ema,55,7,10,1607844.2619441089
ema,5,ema,25,14,45,1606834.538897292
sma,60,ema,75,14,20,1606504.4216711635
sma,50,ema,70,14,20,1606290.0293554703
sma,75,ema,105,14,25,1604977.4008709092
ema,60,sma,85,3,45,1601922.1817321503
ema,30,ema,100,3,20,1601705.7527794978
sma,85,sma,100,3,20,1601645.9281738687
sma,10,ema,15,7,20,1601607.0569098599
sma,40,ema,55,3,40,1601156.9687272098
ema,50,sma,240,3,20,1599002.0606780986
sma,30,sma,35,7,35,1598687.4648075285
ema,40,ema,60,3,25,1598589.0394178187
sma,60,ema,75,14,25,1597280.6740108705
sma,75,sma,85,3,40,1597129.0575036486
sma,55,ema,95,3,40,1596806.120875212
ema,45,sma,110,3,35,1595847.950462701
sma,50,ema,60,7,15,1594964.2104866297
sma,55,ema,70,7,35,1594844.7359342363
sma,10,ema,20,7,45,1594095.9357620024
sma,15,ema,105,3,25,1593996.4735458193
sma,5,sma,85,3,35,1593680.3754431193
sma,25,ema,90,3,25,1593212.7478352743
sma,30,ema,110,3,20,1591353.8571829447
sma,55,ema,240,3,20,1591345.9006945763
ema,50,sma,240,3,15,1591180.1768869963
sma,50,ema,100,7,40,1590375.4096536294
sma,70,ema,100,7,15,1590003.8214320284
ema,5,sma,65,14,45,1589814.7875623626
sma,15,ema,105,3,20,1588644.9517303552
sma,35,sma,240,3,15,1587445.5290288622
ema,5,ema,20,14,45,1587153.2352028342
sma,70,sma,90,3,15,1586371.6782056077
ema,5,ema,40,14,40,1585704.768788033
sma,5,sma,85,3,25,1584679.5885143834
sma,5,sma,85,3,15,1583532.1349118627
sma,70,ema,105,7,45,1583490.2239375203
sma,85,sma,100,3,45,1583421.832342539
sma,55,sma,120,7,40,1583012.8982234048
sma,75,sma,85,3,20,1581211.4826390229
sma,55,ema,65,7,35,1581082.7566771237
sma,5,sma,85,3,10,1580525.372045749
ema,5,sma,85,3,40,1580485.7123346804
sma,5,sma,85,3,20,1579891.6219012751
sma,55,ema,65,7,15,1579733.7779978868
sma,25,ema,90,3,15,1578826.6613410925
ema,10,sma,80,3,45,1578064.2788651874
ema,10,sma,25,7,45,1577309.023628355
sma,80,ema,120,7,25,1577163.0143474848
sma,60,ema,110,3,30,1576189.9327098858
ema,30,ema,100,3,15,1575237.2373047017
sma,65,ema,90,3,10,1574248.2723369442
sma,105,sma,110,7,40,1573591.6701122583
ema,40,ema,60,3,30,1573123.2171995742
sma,45,ema,85,3,40,1572966.10799121
ema,105,sma,240,14,45,1572107.1527038228
ema,70,sma,110,3,20,1570806.103693011
sma,45,ema,60,7,40,1570294.1871893401
ema,30,sma,120,3,35,1569090.3025125144
sma,40,ema,75,3,45,1567783.4366581687
ema,45,ema,50,3,40,1567619.6211776608
sma,5,sma,85,3,30,1567066.6510147462
sma,95,sma,100,7,45,1566945.4955656982
sma,60,sma,105,7,45,1566921.6734710194
sma,50,ema,75,3,15,1566906.9113269001
ema,35,ema,60,3,45,1566357.2625109532
sma,65,ema,120,14,45,1565577.7392680782
sma,75,ema,110,7,20,1565209.1868181464
sma,10,ema,20,7,40,1565081.5415990218
sma,50,ema,75,3,10,1564426.7344688599
ema,30,ema,70,3,40,1564323.0194286003
ema,65,ema,75,3,35,1564290.7960396402
sma,105,sma,110,7,45,1564066.7245699235
sma,45,ema,85,3,45,1563617.7935135413
sma,30,ema,75,7,40,1563447.9355686884
sma,70,ema,95,7,30,1563277.5684449743
ema,30,ema,70,3,45,1562576.0163570014
sma,85,sma,100,3,25,1562517.9978554847
ema,105,ema,110,3,35,1562099.8208656001
sma,55,ema,70,7,10,1562084.4837808663
sma,45,ema,65,7,30,1561913.5119419012
sma,60,sma,105,7,35,1561860.5942947809
ema,40,ema,55,3,45,1561686.2457500931
ema,30,ema,75,3,30,1561196.0010817875
sma,30,ema,55,3,15,1561190.1156987157
ema,50,sma,70,14,40,1559261.7965434913
sma,70,ema,90,7,10,1558981.4915453247
ema,30,ema,75,3,45,1558229.4418172645
ema,30,ema,75,3,20,1557827.1025726616
ema,40,ema,60,3,35,1557673.9775239236
ema,105,ema,110,3,40,1557606.9271935213
ema,20,ema,40,3,40,1556940.2559784534
ema,55,ema,240,3,40,1556267.8637282734
sma,60,ema,75,14,35,1555653.7724431502
sma,40,ema,60,7,35,1555552.857081947
ema,65,sma,110,7,45,1555416.9316874745
sma,40,sma,65,3,25,1554798.073281618
sma,70,ema,100,7,25,1552703.6436941212
sma,75,ema,105,14,20,1551449.308735954
sma,5,sma,85,3,40,1551414.5657278253
ema,25,sma,55,3,35,1550612.6223924647
sma,55,ema,70,14,10,1550159.7420256613
sma,55,sma,120,3,45,1549444.9809934043
sma,45,ema,65,7,45,1548843.1004146582
ema,10,sma,80,3,40,1547810.963791297
sma,55,ema,105,7,45,1546902.8984694646
sma,65,ema,110,3,30,1545698.3569438835
sma,85,sma,100,3,30,1545235.23758237
ema,30,ema,75,3,40,1544094.8144199688
sma,40,sma,75,3,30,1543967.3622484598
ema,95,sma,240,3,10,1543327.0035046893
sma,70,ema,90,14,20,1542951.5367885488
sma,75,ema,110,7,40,1542756.3727600507
ema,20,ema,40,3,45,1542702.576568702
ema,55,ema,240,3,45,1542431.7655714976
ema,60,sma,110,7,45,1541517.2541181073
ema,105,ema,110,3,45,1541183.632240298
sma,70,ema,90,14,10,1539701.7471709135
sma,35,ema,45,7,40,1539567.9640754333
sma,45,ema,240,7,40,1538947.622407097
ema,65,sma,110,3,25,1538376.5780415218
sma,5,ema,35,14,45,1538032.1070363424
sma,65,ema,90,3,20,1537551.4973345
sma,10,ema,20,7,35,1537348.8655211162
sma,75,ema,110,7,35,1537004.3091353222
ema,30,ema,75,3,35,1535980.5932705484
sma,30,sma,120,3,45,1535550.1199365004
sma,30,ema,105,3,25,1535512.5059939835
sma,20,ema,25,7,15,1535393.5783733306
sma,55,ema,95,3,35,1535362.68791016
sma,60,ema,70,7,15,1534741.3222628317
sma,60,ema,110,3,45,1534296.8719438477
sma,65,ema,90,3,15,1534168.2416172903
sma,20,ema,80,3,20,1533809.4162633894
sma,65,ema,90,7,40,1533702.3462440507
ema,40,ema,55,3,40,1532802.2253411834
sma,15,ema,105,3,30,1532670.005421424
sma,70,ema,90,14,15,1532615.3495419705
sma,75,sma,85,3,35,1532101.6447240817
sma,75,ema,100,7,10,1532101.367045179
sma,55,ema,75,14,45,1531072.8237101801
sma,55,ema,70,14,15,1530984.2932340095
sma,50,ema,75,3,25,1530437.1449370568
sma,30,sma,35,7,40,1530342.0975480266
sma,35,sma,240,3,20,1528909.6334309515
sma,60,ema,75,14,15,1528654.7721366528
ema,90,sma,110,3,35,1527789.639889799
sma,85,ema,120,14,30,1527398.4995179859
ema,5,sma,30,7,40,1526250.7601280657
sma,60,ema,70,7,10,1526234.4714061972
sma,75,sma,120,3,40,1525957.2184311214
sma,75,ema,105,7,10,1525923.5952273067
ema,30,ema,75,3,25,1525580.062138374
sma,80,ema,120,14,40,1524897.1981285838
sma,75,ema,105,14,35,1524827.4543244212
ema,65,sma,110,3,45,1524343.3636785399
sma,30,ema,55,3,25,1524087.75280757
sma,10,sma,15,3,45,1522568.934419922
sma,75,ema,105,7,15,1521689.0582600106
sma,60,ema,70,14,20,1521629.6470290292
sma,40,ema,60,7,40,1521282.4535785988
sma,70,ema,90,14,30,1521044.153259258
sma,65,ema,85,3,15,1520914.37548742
sma,70,ema,95,3,40,1520555.4091614909
sma,60,ema,75,14,30,1519924.4059492773
sma,55,ema,90,7,45,1519420.1963842316
ema,30,sma,120,3,40,1518742.4871351062
sma,75,ema,120,7,45,1518676.1440420146
sma,55,ema,70,7,25,1518461.0312547786
sma,15,ema,105,3,35,1518434.4542225013
sma,50,ema,60,3,15,1517839.0024892646
sma,30,ema,55,3,35,1517722.1463475316
sma,65,ema,90,3,25,1516243.8700092267
sma,70,ema,95,3,45,1516221.8251706897
sma,45,ema,240,7,45,1516013.7302528091
sma,75,ema,100,14,20,1515098.388381775
sma,60,ema,75,7,20,1514311.9803677169
sma,30,ema,110,3,15,1514121.725022085
sma,35,sma,120,3,45,1513128.835399921
sma,45,ema,65,7,40,1512726.2193897113
sma,55,ema,105,3,20,1512573.20096309
ema,20,ema,35,3,30,1512060.7246068523
sma,55,ema,240,3,25,1510834.9743966116
sma,50,ema,80,3,25,1510194.2941892815
sma,55,ema,75,14,20,1509759.240688694
ema,95,sma,120,3,20,1509247.145810765
sma,50,ema,60,14,40,1508785.7649836533
ema,5,ema,30,14,45,1508471.087663777
ema,25,sma,55,3,40,1507388.9775921188
sma,55,ema,65,7,10,1507240.4185360249
sma,95,sma,120,3,35,1506994.6721053212
ema,60,ema,240,3,20,1506888.277855929
ema,25,ema,30,3,25,1506265.157435432
ema,5,sma,30,7,35,1506241.5496547767
ema,90,sma,110,3,40,1504987.4995901063
sma,75,sma,85,3,30,1504682.1321769755
ema,15,ema,100,3,45,1504442.2335898594
ema,15,ema,100,3,40,1503643.993917939
sma,35,ema,45,3,25,1502866.4496671287
sma,65,ema,85,3,10,1502754.1511170438
ema,25,ema,30,3,20,1501923.4529223267
sma,60,ema,90,7,40,1501598.6532053184
ema,10,ema,50,3,45,1501287.7564177925
sma,85,sma,100,3,35,1500293.594963533
ema,65,sma,110,3,30,1499129.6655361953
ema,65,sma,240,7,45,1499098.6394520118
sma,25,ema,35,7,15,1498577.2243745357
ema,25,ema,30,3,15,1498218.0700102646
sma,55,ema,75,14,15,1497278.4002295092
sma,75,sma,85,3,25,1496632.6829362868
ema,65,sma,110,3,40,1496563.1144224766
sma,75,ema,110,7,25,1495824.2154241668
sma,40,ema,55,14,30,1495249.6504042787
ema,25,ema,30,3,10,1494702.6121420949
sma,50,ema,80,3,20,1494635.428323931
ema,60,ema,240,3,35,1494622.4769483448
sma,50,ema,60,3,10,1494346.9008183274
sma,60,ema,80,7,15,1494057.8545589999
ema,60,ema,240,3,30,1493911.7746149506
ema,30,sma,120,3,45,1493004.4683068944
ema,100,sma,240,7,35,1492909.0409199314
sma,45,ema,55,14,20,1492736.1763000404
sma,50,sma,100,7,45,1492575.0316530897
sma,70,ema,95,7,25,1492550.7550235735
sma,95,sma,120,3,40,1492231.7747926156
ema,60,ema,240,3,15,1491686.670640457
ema,105,sma,240,3,15,1491681.497403261
ema,25,sma,55,3,20,1491165.748581312
ema,100,sma,240,7,40,1489911.8340323183
ema,50,sma,240,3,25,1489476.886717243
ema,10,sma,80,3,30,1489080.2458363639
sma,50,ema,65,3,30,1488839.2494520228
sma,55,ema,75,14,10,1488352.4509777734
sma,65,ema,85,14,45,1486633.6125780193
sma,55,ema,65,3,25,1485932.9960456698
sma,75,sma,90,7,45,1485141.28001822
sma,5,ema,40,14,45,1484870.0215452677
sma,60,ema,75,14,10,1484582.3890760387
ema,5,ema,35,14,45,1483661.1292022748
ema,10,sma,80,3,35,1483240.5825200519
sma,55,ema,105,3,15,1482191.582616612
sma,30,ema,110,3,25,1482051.349581557
ema,10,sma,80,3,25,1481874.2093649718
ema,95,sma,240,3,20,1480602.5587730252
ema,95,sma,240,3,15,1480180.4145153295
ema,10,sma,80,3,20,1480092.2162265964
ema,25,sma,55,3,15,1479268.902660481
sma,70,sma,240,14,45,1479194.0588905513
sma,70,ema,100,14,45,1478902.076135881
sma,15,ema,105,3,40,1478756.5892031086
ema,60,sma,85,3,40,1477932.2616721643
sma,55,ema,90,3,35,1477260.095944934
sma,50,sma,100,3,30,1475460.9138352163
sma,5,sma,25,7,35,1474605.7755716443
ema,30,sma,75,3,25,1474180.7726706788
sma,60,ema,120,7,45,1473006.7136453153
sma,60,ema,70,14,25,1472989.238113175
ema,60,ema,240,3,25,1472271.746780118
sma,35,sma,240,3,25,1471458.0079009964
sma,50,sma,100,3,25,1470426.557860459
sma,80,ema,110,14,30,1469899.7979018677
sma,80,ema,120,7,30,1469837.330131425
ema,105,sma,240,3,20,1468503.8713478614
sma,55,ema,105,3,25,1467921.945577821
ema,65,sma,110,3,35,1467764.1221832838
sma,30,ema,55,3,10,1467189.912900647
sma,50,sma,100,3,20,1466624.923685776
sma,55,ema,65,7,30,1465493.457761834
sma,55,ema,105,3,10,1465451.8619417984
ema,20,ema,35,3,15,1464752.9156519948
sma,90,sma,110,3,25,1464295.5688154628
sma,5,sma,80,3,10,1462860.7063808758
sma,30,ema,110,3,30,1462765.8274401408
ema,10,sma,80,3,15,1462474.3046746724
ema,20,sma,105,3,40,1462430.0487250686
sma,85,ema,120,14,15,1462369.4089115325
sma,65,ema,120,3,35,1462124.9706549393
sma,70,ema,90,7,15,1461783.5520587326
ema,25,sma,55,3,25,1461679.0356498177
sma,30,ema,55,3,40,1460571.1686420704
ema,30,sma,75,3,20,1459529.7978106446
ema,105,sma,240,3,25,1459322.0415007037
ema,5,ema,40,14,45,1459242.7587723075
sma,65,ema,110,3,25,1458949.268534984
sma,25,ema,80,3,35,1457739.2082689614
sma,5,ema,30,14,45,1457729.3180162779
sma,55,ema,100,3,30,1457422.5750009057
ema,75,ema,240,7,45,1457200.7338579863
sma,10,sma,75,3,10,1457184.4659503333
ema,10,sma,80,3,10,1455862.415046333
sma,70,ema,100,14,40,1455500.3234079534
ema,30,sma,120,7,45,1455187.6018362576
sma,30,ema,110,3,35,1455160.7941045396
ema,20,sma,105,3,45,1455048.3892248531
sma,75,ema,105,14,40,1454294.6422694938
ema,20,ema,35,3,25,1454107.8896854168
sma,50,ema,60,7,10,1453183.154682926
sma,50,sma,100,3,35,1452774.3669559273
sma,55,ema,65,3,15,1451759.6685737844
ema,60,ema,240,3,45,1451612.0205095592
sma,85,ema,120,14,35,1451230.526429559
sma,55,ema,95,3,45,1450567.056008876
sma,60,ema,80,7,25,1450084.3186271081
ema,60,ema,240,3,40,1449367.3714520896
sma,35,sma,105,3,25,1449177.1519042898
sma,80,ema,110,14,35,1448908.9494123608
sma,50,ema,80,3,15,1447411.4580138077
ema,15,ema,40,3,30,1446884.225214893
ema,105,sma,240,7,40,1446598.2004789321
sma,30,sma,35,7,45,1446526.6179729104
sma,55,sma,240,3,25,1445072.4727065042
ema,5,ema,35,14,40,1444966.5082639237
ema,75,ema,240,7,40,1444303.6039624237
sma,60,ema,75,7,15,1441162.671066147
sma,30,ema,55,3,30,1440991.3137649707
ema,10,ema,50,3,40,1440623.6645503405
sma,25,ema,80,3,30,1440587.7999356468
sma,60,ema,110,3,35,1440117.0644902014
ema,15,ema,40,3,25,1440096.7545931146
sma,50,ema,75,3,45,1439908.1772277844
sma,30,ema,105,3,20,1439765.2314232283
sma,50,ema,85,3,45,1439244.6264722543
ema,20,ema,35,3,10,1438827.8483392596
ema,105,sma,240,7,35,1438382.6263855572
ema,65,ema,75,3,40,1437944.5991018317
sma,75,ema,105,7,20,1436313.0493754584
sma,85,ema,120,14,10,1435382.8852926134
sma,70,ema,90,14,25,1435377.2384205274
ema,35,sma,65,14,40,1435247.0159684313
sma,25,ema,80,3,25,1435245.8087245366
sma,5,sma,80,3,20,1435105.7541372387
ema,20,sma,80,3,45,1434987.544477987
sma,90,sma,240,7,35,1434599.6890701863
ema,60,sma,100,3,35,1434340.5729728485
ema,100,sma,240,3,15,1434259.6276611933
sma,40,sma,75,3,20,1433878.8837847451
ema,85,sma,105,3,40,1432982.9300281801
sma,30,ema,55,3,45,1432717.4482963977
sma,30,ema,110,3,40,1432421.859225773
sma,55,ema,100,3,45,1432025.3825125974
sma,70,ema,95,3,10,1430987.2544700124
sma,35,sma,80,3,40,1430389.3402220765
sma,5,sma,80,3,15,1430194.367583812
sma,15,sma,65,3,10,1429506.6752434555
sma,75,ema,110,7,45,1429488.1827055744
ema,20,ema,35,3,35,1429195.8259693224
sma,50,ema,60,14,15,1428648.0083146752
sma,10,sma,120,3,40,1428423.8479018135
ema,25,sma,55,3,30,1427960.496889526
sma,80,ema,120,3,10,1426802.9860197701
ema,15,ema,40,3,35,1426747.1507262741
ema,60,sma,100,3,20,1426119.676933773
sma,50,ema,70,7,40,1426108.7313208557
ema,20,ema,35,3,20,1426047.6766300336
sma,25,ema,80,3,20,1426031.1687211753
sma,85,ema,120,14,20,1426030.2648915753
sma,45,ema,65,7,35,1425479.1432599428
sma,60,ema,75,7,10,1425459.4803716685
sma,55,ema,65,3,20,1425002.2921680342
sma,70,ema,100,7,30,1424156.8977609372
ema,60,sma,100,3,30,1424117.8405036335
sma,10,sma,75,3,15,1423496.1040891141
ema,30,sma,75,3,15,1422210.6561955162
sma,45,ema,55,3,15,1422112.2421709462
ema,35,sma,65,14,45,1422009.7038685996
sma,45,sma,90,3,45,1421999.7592509475
ema,105,ema,240,14,45,1421851.0400012732
sma,5,ema,45,14,40,1421614.6669283346
sma,25,ema,80,3,40,1421548.5494305769
sma,55,ema,110,3,40,1420861.432833258
ema,95,sma,120,3,15,1420770.848175897
ema,100,sma,240,3,25,1419907.185562757
ema,105,ema,240,14,40,1418986.0797535938
ema,30,sma,75,3,10,1418371.9556865348
sma,20,ema,25,7,20,1416719.0215482083
sma,65,ema,95,7,30,1416157.0411415533
sma,55,sma,110,3,30,1413809.4130782548
sma,60,ema,120,3,45,1413252.209340496
ema,20,ema,35,3,40,1412666.6765923183
ema,105,ema,240,14,35,1412662.4429745513
sma,55,ema,240,3,30,1412646.1922067655
sma,65,ema,90,3,30,1412535.8213239105
sma,35,sma,105,3,35,1412321.8145180158
ema,20,sma,80,3,40,1411418.3163288333
ema,100,sma,240,3,10,1411109.0045353295
sma,55,ema,240,3,35,1410818.303404726
sma,45,ema,60,14,35,1410502.9831739157
ema,45,sma,240,3,25,1410227.2407147286
ema,45,sma,65,14,45,1409938.594357365
sma,85,ema,120,14,25,1409605.7107532243
sma,15,sma,60,3,25,1409587.6558915372
sma,25,ema,85,7,45,1409263.4677230485
ema,100,sma,240,3,20,1408652.6032120606
sma,55,sma,110,3,15,1408424.236895069
ema,5,ema,10,14,45,1407715.2486573253
ema,15,sma,120,3,20,1407613.8143029658
ema,40,sma,80,3,45,1406779.7591725308
sma,60,ema,80,7,20,1405374.8492551723
sma,50,sma,100,3,45,1404413.5423420928
ema,10,sma,15,14,45,1403918.8486428484
sma,55,sma,110,3,40,1403828.620943158
ema,60,sma,100,3,25,1403699.5404911481
sma,55,ema,90,3,45,1402802.1805833257
sma,55,sma,110,3,20,1402736.0389461715
sma,70,ema,120,3,30,1402394.88201911
ema,15,ema,40,3,20,1402053.0163161363
sma,60,ema,90,7,45,1401656.808364188
sma,30,ema,110,3,45,1401596.921299302
sma,60,ema,120,3,40,1401109.7704277984
ema,35,sma,75,3,10,1400312.4353945924
sma,55,ema,70,7,30,1400176.8849104438
ema,15,sma,120,3,45,1399086.9913767176
ema,15,ema,40,3,10,1398779.9484098472
sma,40,sma,75,3,25,1398778.6272272316
ema,50,sma,240,3,30,1398695.4602738312
ema,25,sma,55,3,10,1398465.8723025057
ema,15,ema,40,3,15,1398103.7182332128
sma,15,sma,60,3,30,1396715.8837995995
sma,95,sma,120,3,45,1396495.4377613035
sma,55,ema,100,3,35,1396181.966539676
sma,80,ema,120,3,35,1395862.1100327868
ema,30,sma,105,3,25,1395837.1576382273
ema,15,sma,120,3,30,1395626.1720217727
ema,35,sma,75,3,15,1395514.459561726
ema,50,sma,240,3,35,1395342.6061638347
sma,80,ema,100,7,25,1395029.9688537465
sma,45,ema,120,3,25,1394849.8500288099
ema,40,sma,100,3,45,1394808.9602812177
sma,50,ema,85,3,40,1394360.061347374
sma,20,ema,60,3,40,1393810.1548584325
sma,60,ema,110,3,40,1392914.77762992
sma,55,ema,65,3,10,1392533.73167907
sma,50,ema,60,14,20,1392416.1157511072
ema,30,sma,105,3,20,1392336.7044613156
ema,50,sma,100,3,40,1391109.4627203003
sma,5,ema,40,14,40,1389743.1682438666
sma,55,ema,75,3,10,1388886.7873609588
sma,75,ema,110,3,15,1388849.356702701
ema,105,sma,240,3,45,1388778.6562992109
ema,15,sma,120,3,25,1388101.2426996578
ema,105,sma,240,3,35,1387478.7690617554
sma,50,sma,100,3,40,1387410.59477026
sma,15,sma,60,3,10,1386627.8043979348
sma,45,ema,60,14,25,1386610.0992792884
ema,40,sma,80,3,40,1386427.1525618099
sma,70,sma,100,3,20,1385216.6899834715
ema,95,sma,240,7,40,1384899.9885392773
sma,55,ema,70,7,15,1384872.4026368982
sma,20,ema,75,3,45,1384431.9919078886
sma,90,sma,240,7,40,1384367.9490416974
sma,70,ema,100,7,40,1384303.376957401
ema,70,sma,110,3,30,1384096.478250578
ema,105,sma,240,3,30,1384048.262744253
sma,55,sma,110,3,25,1384048.000079686
sma,55,ema,110,3,45,1383355.9270969583
ema,70,sma,110,3,35,1383327.0829340483
sma,35,sma,240,3,30,1383164.4575332256
sma,85,ema,120,7,15,1383023.0055050082
ema,35,sma,75,3,30,1383022.4483437086
sma,35,sma,240,3,35,1382928.2072140365
ema,105,sma,240,3,40,1382576.7402659496
sma,45,ema,120,3,30,1382469.5187986076
sma,20,ema,80,3,40,1381383.1626813542
ema,50,sma,240,3,40,1381281.9658612814
sma,60,ema,75,14,40,1381255.585194824
sma,75,ema,105,14,30,1380845.9995055923
sma,35,sma,75,3,20,1380658.245426017
ema,30,sma,105,3,30,1379985.5042337016
sma,45,ema,60,7,25,1379630.3655300227
sma,35,sma,75,3,25,1379547.2039985459
sma,55,ema,240,3,40,1378588.7390297554
sma,15,sma,70,3,10,1377516.101521661
sma,75,ema,110,7,30,1377498.444304698
sma,20,ema,75,3,40,1377492.5271587989
sma,80,ema,120,3,15,1376895.3421638452
ema,45,sma,70,3,15,1376636.238488971
ema,50,sma,70,14,45,1376348.2745741813
sma,55,sma,240,7,35,1375558.954988522
ema,40,sma,100,3,40,1375169.4597440676
ema,35,sma,75,3,25,1375106.6451987233
sma,70,ema,120,3,35,1374650.2401352087
sma,40,sma,75,3,35,1374577.8964001408
sma,35,sma,240,3,40,1374125.944834002
sma,80,ema,110,7,15,1373733.4510750494
ema,90,sma,110,3,30,1373490.3568509996
sma,55,ema,75,3,15,1373394.8607842529
sma,5,sma,25,7,40,1373225.8563107462
sma,80,ema,110,14,15,1373178.844104232
sma,55,sma,110,3,45,1373070.5765633353
ema,35,sma,75,3,20,1372796.5124655347
sma,80,ema,110,7,10,1372765.659655962
ema,100,sma,240,3,30,1372546.981582116
sma,35,sma,105,3,30,1371021.0297874904
sma,80,ema,110,14,10,1370919.5020575717
sma,15,sma,65,3,15,1370830.0446982968
sma,75,ema,100,14,30,1370614.5545120195
sma,45,ema,105,3,40,1369057.6114238459
sma,55,ema,75,3,20,1368981.9836603084
sma,55,sma,110,3,35,1368931.4400042088
ema,45,sma,70,3,10,1368220.3856781945
sma,25,ema,35,7,20,1367740.91219802
ema,45,sma,240,3,40,1366850.2815885132
ema,45,sma,70,3,25,1366717.0391288367
ema,45,sma,100,3,20,1366569.92810489
sma,70,sma,100,3,15,1366341.2404953858
ema,45,sma,240,3,30,1365191.2922247068
sma,55,ema,70,14,45,1364652.6118058139
sma,45,ema,105,3,35,1364337.6889730054
sma,75,ema,100,7,15,1364124.024871093
ema,45,sma,240,3,35,1364039.4076973975
sma,45,ema,60,14,30,1363725.3585352493
sma,80,ema,120,3,40,1363346.2525003962
ema,70,sma,110,3,25,1362991.2398181993
sma,5,sma,25,7,45,1362612.8010098285
sma,30,ema,105,3,15,1362547.8488686036
ema,40,sma,100,3,30,1362160.309981878
sma,85,ema,120,7,10,1361859.8515872092
ema,45,sma,70,3,20,1361739.4626027448
sma,15,ema,90,3,40,1360710.9022468019
ema,40,sma,100,3,35,1359855.8115648113
sma,90,ema,120,3,10,1359496.1428052718
ema,100,sma,240,3,35,1359240.4190757917
sma,35,sma,95,3,40,1358997.4728151765
sma,80,ema,110,14,25,1358347.6720655293
sma,55,ema,100,3,40,1358289.4673747255
